"area","area_code","category","twin_name","similarity","age_group","area_share","twin_share","difference_pp","direction","comparison_text"
"경리단길남측",3110085,"편의점",,,"10대",0.1079460411965465,,,"비교 불가","적합한 비교 상권 없음"
"경리단길남측",3110085,"편의점",,,"20대",0.1577036783702729,,,"비교 불가","적합한 비교 상권 없음"
"경리단길남측",3110085,"편의점",,,"30대",0.2235432758039203,,,"비교 불가","적합한 비교 상권 없음"
"경리단길남측",3110085,"편의점",,,"40대",0.2197946886326819,,,"비교 불가","적합한 비교 상권 없음"
"경리단길남측",3110085,"편의점",,,"50대",0.13601700370514588,,,"비교 불가","적합한 비교 상권 없음"
"경리단길남측",3110085,"편의점",,,"60대 이상",0.15499610213280868,,,"비교 불가","적합한 비교 상권 없음"
"경리단길남측",3110085,"한식음식점","공군호텔",90.50333704115684,"10대",0.1079460411965465,0.11456204048133482,-0.661599928478833,"우리 상권이 낮음","10대 유동 비중: 우리 상권 10.8% / BEST TWIN 11.5% / 우리 상권이 0.7%p 낮음"
"경리단길남측",3110085,"한식음식점","공군호텔",90.50333704115684,"20대",0.1577036783702729,0.17789272943164042,-2.0189051061367507,"우리 상권이 낮음","20대 유동 비중: 우리 상권 15.8% / BEST TWIN 17.8% / 우리 상권이 2.0%p 낮음"
"경리단길남측",3110085,"한식음식점","공군호텔",90.50333704115684,"30대",0.2235432758039203,0.18286508334946808,4.0678192454452224,"우리 상권이 높음","30대 유동 비중: 우리 상권 22.4% / BEST TWIN 18.3% / 우리 상권이 4.1%p 높음"
"경리단길남측",3110085,"한식음식점","공군호텔",90.50333704115684,"40대",0.2197946886326819,0.1529461453976598,6.6848543235022095,"우리 상권이 높음","40대 유동 비중: 우리 상권 22.0% / BEST TWIN 15.3% / 우리 상권이 6.7%p 높음"
"경리단길남측",3110085,"한식음식점","공군호텔",90.50333704115684,"50대",0.13601700370514588,0.1570240924426046,-2.1007088737458712,"우리 상권이 낮음","50대 유동 비중: 우리 상권 13.6% / BEST TWIN 15.7% / 우리 상권이 2.1%p 낮음"
"경리단길남측",3110085,"한식음식점","공군호텔",90.50333704115684,"60대 이상",0.15499610213280868,0.21470905218572822,-5.971295005291955,"우리 상권이 낮음","60대 이상 유동 비중: 우리 상권 15.5% / BEST TWIN 21.5% / 우리 상권이 6.0%p 낮음"
"경리단길남측",3110085,"호프-간이주점","경리단길북측",89.69188376753507,"10대",0.1079460411965465,0.10941854436764571,-0.1472503171099218,"우리 상권이 낮음","10대 유동 비중: 우리 상권 10.8% / BEST TWIN 10.9% / 우리 상권이 0.1%p 낮음"
"경리단길남측",3110085,"호프-간이주점","경리단길북측",89.69188376753507,"20대",0.1577036783702729,0.146693692833761,1.1009985536511917,"우리 상권이 높음","20대 유동 비중: 우리 상권 15.8% / BEST TWIN 14.7% / 우리 상권이 1.1%p 높음"
"경리단길남측",3110085,"호프-간이주점","경리단길북측",89.69188376753507,"30대",0.2235432758039203,0.21216102654516122,1.138224925875908,"우리 상권이 높음","30대 유동 비중: 우리 상권 22.4% / BEST TWIN 21.2% / 우리 상권이 1.1%p 높음"
"경리단길남측",3110085,"호프-간이주점","경리단길북측",89.69188376753507,"40대",0.2197946886326819,0.2149759403477841,0.48187482848977836,"우리 상권이 높음","40대 유동 비중: 우리 상권 22.0% / BEST TWIN 21.5% / 우리 상권이 0.5%p 높음"
"경리단길남측",3110085,"호프-간이주점","경리단길북측",89.69188376753507,"50대",0.13601700370514588,0.13646342764417543,-0.04464239390295499,"차이 없음","50대 유동 비중: 우리 상권 13.6% / BEST TWIN 13.6% / 차이 없음"
"경리단길남측",3110085,"호프-간이주점","경리단길북측",89.69188376753507,"60대 이상",0.15499610213280868,0.18028549664325272,-2.528939451044404,"우리 상권이 낮음","60대 이상 유동 비중: 우리 상권 15.5% / BEST TWIN 18.0% / 우리 상권이 2.5%p 낮음"
"이태원엔틱가구거리",3110087,"분식전문점","신사은행나무공원",87.2577519379845,"10대",0.06002132460512286,0.08071048949678153,-2.0689164891658667,"우리 상권이 낮음","10대 유동 비중: 우리 상권 6.0% / BEST TWIN 8.1% / 우리 상권이 2.1%p 낮음"
"이태원엔틱가구거리",3110087,"분식전문점","신사은행나무공원",87.2577519379845,"20대",0.18766644350219444,0.16987206974538915,1.7794373756805286,"우리 상권이 높음","20대 유동 비중: 우리 상권 18.8% / BEST TWIN 17.0% / 우리 상권이 1.8%p 높음"
"이태원엔틱가구거리",3110087,"분식전문점","신사은행나무공원",87.2577519379845,"30대",0.22675494061345433,0.2529471004354186,-2.6192159821964296,"우리 상권이 낮음","30대 유동 비중: 우리 상권 22.7% / BEST TWIN 25.3% / 우리 상권이 2.6%p 낮음"
"이태원엔틱가구거리",3110087,"분식전문점","신사은행나무공원",87.2577519379845,"40대",0.19279426715266929,0.2249082974568318,-3.2114030304162515,"우리 상권이 낮음","40대 유동 비중: 우리 상권 19.3% / BEST TWIN 22.5% / 우리 상권이 3.2%p 낮음"
"이태원엔틱가구거리",3110087,"분식전문점","신사은행나무공원",87.2577519379845,"50대",0.144531230628084,0.12968712096894733,1.4844109659136684,"우리 상권이 높음","50대 유동 비중: 우리 상권 14.5% / BEST TWIN 13.0% / 우리 상권이 1.5%p 높음"
"이태원엔틱가구거리",3110087,"분식전문점","신사은행나무공원",87.2577519379845,"60대 이상",0.18823179349847505,0.1418724715948769,4.635932190359815,"우리 상권이 높음","60대 이상 유동 비중: 우리 상권 18.8% / BEST TWIN 14.2% / 우리 상권이 4.6%p 높음"
"이태원엔틱가구거리",3110087,"커피-음료","우장산롯데캐슬아파트앞",90.82148203592814,"10대",0.06002132460512286,0.10029474248894335,-4.027341788382048,"우리 상권이 낮음","10대 유동 비중: 우리 상권 6.0% / BEST TWIN 10.0% / 우리 상권이 4.0%p 낮음"
"이태원엔틱가구거리",3110087,"커피-음료","우장산롯데캐슬아파트앞",90.82148203592814,"20대",0.18766644350219444,0.1782567216222724,0.9409721879922034,"우리 상권이 높음","20대 유동 비중: 우리 상권 18.8% / BEST TWIN 17.8% / 우리 상권이 0.9%p 높음"
"이태원엔틱가구거리",3110087,"커피-음료","우장산롯데캐슬아파트앞",90.82148203592814,"30대",0.22675494061345433,0.21511324878155832,1.1641691831896006,"우리 상권이 높음","30대 유동 비중: 우리 상권 22.7% / BEST TWIN 21.5% / 우리 상권이 1.2%p 높음"
"이태원엔틱가구거리",3110087,"커피-음료","우장산롯데캐슬아파트앞",90.82148203592814,"40대",0.19279426715266929,0.18179241228591544,1.1001854866753842,"우리 상권이 높음","40대 유동 비중: 우리 상권 19.3% / BEST TWIN 18.2% / 우리 상권이 1.1%p 높음"
"이태원엔틱가구거리",3110087,"커피-음료","우장산롯데캐슬아파트앞",90.82148203592814,"50대",0.144531230628084,0.1435520889531003,0.09791416749837245,"우리 상권이 높음","50대 유동 비중: 우리 상권 14.5% / BEST TWIN 14.4% / 우리 상권이 0.1%p 높음"
"이태원엔틱가구거리",3110087,"커피-음료","우장산롯데캐슬아파트앞",90.82148203592814,"60대 이상",0.18823179349847505,0.18098468984982458,0.7247103648650471,"우리 상권이 높음","60대 이상 유동 비중: 우리 상권 18.8% / BEST TWIN 18.1% / 우리 상권이 0.7%p 높음"
"이태원엔틱가구거리",3110087,"한식음식점","우장산롯데캐슬아파트앞",87.58342602892102,"10대",0.06002132460512286,0.10029474248894335,-4.027341788382048,"우리 상권이 낮음","10대 유동 비중: 우리 상권 6.0% / BEST TWIN 10.0% / 우리 상권이 4.0%p 낮음"
"이태원엔틱가구거리",3110087,"한식음식점","우장산롯데캐슬아파트앞",87.58342602892102,"20대",0.18766644350219444,0.1782567216222724,0.9409721879922034,"우리 상권이 높음","20대 유동 비중: 우리 상권 18.8% / BEST TWIN 17.8% / 우리 상권이 0.9%p 높음"
"이태원엔틱가구거리",3110087,"한식음식점","우장산롯데캐슬아파트앞",87.58342602892102,"30대",0.22675494061345433,0.21511324878155832,1.1641691831896006,"우리 상권이 높음","30대 유동 비중: 우리 상권 22.7% / BEST TWIN 21.5% / 우리 상권이 1.2%p 높음"
"이태원엔틱가구거리",3110087,"한식음식점","우장산롯데캐슬아파트앞",87.58342602892102,"40대",0.19279426715266929,0.18179241228591544,1.1001854866753842,"우리 상권이 높음","40대 유동 비중: 우리 상권 19.3% / BEST TWIN 18.2% / 우리 상권이 1.1%p 높음"
"이태원엔틱가구거리",3110087,"한식음식점","우장산롯데캐슬아파트앞",87.58342602892102,"50대",0.144531230628084,0.1435520889531003,0.09791416749837245,"우리 상권이 높음","50대 유동 비중: 우리 상권 14.5% / BEST TWIN 14.4% / 우리 상권이 0.1%p 높음"
"이태원엔틱가구거리",3110087,"한식음식점","우장산롯데캐슬아파트앞",87.58342602892102,"60대 이상",0.18823179349847505,0.18098468984982458,0.7247103648650471,"우리 상권이 높음","60대 이상 유동 비중: 우리 상권 18.8% / BEST TWIN 18.1% / 우리 상권이 0.7%p 높음"
"오산고등학교",3110088,"분식전문점","강서구다솔마을",90.26162790697676,"10대",0.19888696998226776,0.26795003396857037,-6.90630639863026,"우리 상권이 낮음","10대 유동 비중: 우리 상권 19.9% / BEST TWIN 26.8% / 우리 상권이 6.9%p 낮음"
"오산고등학교",3110088,"분식전문점","강서구다솔마을",90.26162790697676,"20대",0.11651004152924664,0.08457760785227722,3.193243367696942,"우리 상권이 높음","20대 유동 비중: 우리 상권 11.7% / BEST TWIN 8.5% / 우리 상권이 3.2%p 높음"
"오산고등학교",3110088,"분식전문점","강서구다솔마을",90.26162790697676,"30대",0.13115502134222062,0.12880121526486393,0.23538060773566905,"우리 상권이 높음","30대 유동 비중: 우리 상권 13.1% / BEST TWIN 12.9% / 우리 상권이 0.2%p 높음"
"오산고등학교",3110088,"분식전문점","강서구다솔마을",90.26162790697676,"40대",0.21328069496508426,0.1939035094244187,1.937718554066556,"우리 상권이 높음","40대 유동 비중: 우리 상권 21.3% / BEST TWIN 19.4% / 우리 상권이 1.9%p 높음"
"오산고등학교",3110088,"분식전문점","강서구다솔마을",90.26162790697676,"50대",0.15994535929440712,0.1428118042021849,1.7133555092222226,"우리 상권이 높음","50대 유동 비중: 우리 상권 16.0% / BEST TWIN 14.3% / 우리 상권이 1.7%p 높음"
"오산고등학교",3110088,"분식전문점","강서구다솔마을",90.26162790697676,"60대 이상",0.1802219128867736,0.18195582928768486,-0.17339164009112507,"우리 상권이 낮음","60대 이상 유동 비중: 우리 상권 18.0% / BEST TWIN 18.2% / 우리 상권이 0.2%p 낮음"
"오산고등학교",3110088,"편의점",,,"10대",0.19888696998226776,,,"비교 불가","적합한 비교 상권 없음"
"오산고등학교",3110088,"편의점",,,"20대",0.11651004152924664,,,"비교 불가","적합한 비교 상권 없음"
"오산고등학교",3110088,"편의점",,,"30대",0.13115502134222062,,,"비교 불가","적합한 비교 상권 없음"
"오산고등학교",3110088,"편의점",,,"40대",0.21328069496508426,,,"비교 불가","적합한 비교 상권 없음"
"오산고등학교",3110088,"편의점",,,"50대",0.15994535929440712,,,"비교 불가","적합한 비교 상권 없음"
"오산고등학교",3110088,"편의점",,,"60대 이상",0.1802219128867736,,,"비교 불가","적합한 비교 상권 없음"
"오산고등학교",3110088,"한식음식점","송정역 2번",89.65517241379311,"10대",0.19888696998226776,0.24146525707320812,-4.257828709094036,"우리 상권이 낮음","10대 유동 비중: 우리 상권 19.9% / BEST TWIN 24.1% / 우리 상권이 4.3%p 낮음"
"오산고등학교",3110088,"한식음식점","송정역 2번",89.65517241379311,"20대",0.11651004152924664,0.1113284457370989,0.5181595792147747,"우리 상권이 높음","20대 유동 비중: 우리 상권 11.7% / BEST TWIN 11.1% / 우리 상권이 0.5%p 높음"
"오산고등학교",3110088,"한식음식점","송정역 2번",89.65517241379311,"30대",0.13115502134222062,0.16503848160947643,-3.3883460267255803,"우리 상권이 낮음","30대 유동 비중: 우리 상권 13.1% / BEST TWIN 16.5% / 우리 상권이 3.4%p 낮음"
"오산고등학교",3110088,"한식음식점","송정역 2번",89.65517241379311,"40대",0.21328069496508426,0.18307685009141436,3.0203844873669894,"우리 상권이 높음","40대 유동 비중: 우리 상권 21.3% / BEST TWIN 18.3% / 우리 상권이 3.0%p 높음"
"오산고등학교",3110088,"한식음식점","송정역 2번",89.65517241379311,"50대",0.15994535929440712,0.11828031544336871,4.16650438510384,"우리 상권이 높음","50대 유동 비중: 우리 상권 16.0% / BEST TWIN 11.8% / 우리 상권이 4.2%p 높음"
"오산고등학교",3110088,"한식음식점","송정역 2번",89.65517241379311,"60대 이상",0.1802219128867736,0.18081429932086984,-0.05923864340962315,"우리 상권이 낮음","60대 이상 유동 비중: 우리 상권 18.0% / BEST TWIN 18.1% / 우리 상권이 0.1%p 낮음"
"서빙고동주민센터",3110089,"한식음식점",,,"10대",0.13174242474432615,,,"비교 불가","적합한 비교 상권 없음"
"서빙고동주민센터",3110089,"한식음식점",,,"20대",0.1143272316114685,,,"비교 불가","적합한 비교 상권 없음"
"서빙고동주민센터",3110089,"한식음식점",,,"30대",0.15983728741693776,,,"비교 불가","적합한 비교 상권 없음"
"서빙고동주민센터",3110089,"한식음식점",,,"40대",0.18199163911727098,,,"비교 불가","적합한 비교 상권 없음"
"서빙고동주민센터",3110089,"한식음식점",,,"50대",0.18616324700821293,,,"비교 불가","적합한 비교 상권 없음"
"서빙고동주민센터",3110089,"한식음식점",,,"60대 이상",0.2259381701017837,,,"비교 불가","적합한 비교 상권 없음"
"한국폴리텍대학서울정수캠퍼스",3110090,"분식전문점",,,"10대",0.13470217626611988,,,"비교 불가","적합한 비교 상권 없음"
"한국폴리텍대학서울정수캠퍼스",3110090,"분식전문점",,,"20대",0.1197425075330243,,,"비교 불가","적합한 비교 상권 없음"
"한국폴리텍대학서울정수캠퍼스",3110090,"분식전문점",,,"30대",0.15781187252500592,,,"비교 불가","적합한 비교 상권 없음"
"한국폴리텍대학서울정수캠퍼스",3110090,"분식전문점",,,"40대",0.1908361723460218,,,"비교 불가","적합한 비교 상권 없음"
"한국폴리텍대학서울정수캠퍼스",3110090,"분식전문점",,,"50대",0.1675815335189662,,,"비교 불가","적합한 비교 상권 없음"
"한국폴리텍대학서울정수캠퍼스",3110090,"분식전문점",,,"60대 이상",0.2293257378108619,,,"비교 불가","적합한 비교 상권 없음"
"한국폴리텍대학서울정수캠퍼스",3110090,"커피-음료","국악고교사거리",88.85666167664671,"10대",0.13470217626611988,0.15151886112564542,-1.6816684859525532,"우리 상권이 낮음","10대 유동 비중: 우리 상권 13.5% / BEST TWIN 15.2% / 우리 상권이 1.7%p 낮음"
"한국폴리텍대학서울정수캠퍼스",3110090,"커피-음료","국악고교사거리",88.85666167664671,"20대",0.1197425075330243,0.12460288470081841,-0.4860377167794111,"우리 상권이 낮음","20대 유동 비중: 우리 상권 12.0% / BEST TWIN 12.5% / 우리 상권이 0.5%p 낮음"
"한국폴리텍대학서울정수캠퍼스",3110090,"커피-음료","국악고교사거리",88.85666167664671,"30대",0.15781187252500592,0.1801723712398685,-2.236049871486259,"우리 상권이 낮음","30대 유동 비중: 우리 상권 15.8% / BEST TWIN 18.0% / 우리 상권이 2.2%p 낮음"
"한국폴리텍대학서울정수캠퍼스",3110090,"커피-음료","국악고교사거리",88.85666167664671,"40대",0.1908361723460218,0.18082789531359522,1.0008277032426571,"우리 상권이 높음","40대 유동 비중: 우리 상권 19.1% / BEST TWIN 18.1% / 우리 상권이 1.0%p 높음"
"한국폴리텍대학서울정수캠퍼스",3110090,"커피-음료","국악고교사거리",88.85666167664671,"50대",0.1675815335189662,0.16917457277403178,-0.15930392550655703,"우리 상권이 낮음","50대 유동 비중: 우리 상권 16.8% / BEST TWIN 16.9% / 우리 상권이 0.2%p 낮음"
"한국폴리텍대학서울정수캠퍼스",3110090,"커피-음료","국악고교사거리",88.85666167664671,"60대 이상",0.2293257378108619,0.19370736378624387,3.561837402461804,"우리 상권이 높음","60대 이상 유동 비중: 우리 상권 22.9% / BEST TWIN 19.4% / 우리 상권이 3.6%p 높음"
"한국폴리텍대학서울정수캠퍼스",3110090,"편의점","방배역 3번",90.11889460154242,"10대",0.13470217626611988,0.16717777943993314,-3.247560317381326,"우리 상권이 낮음","10대 유동 비중: 우리 상권 13.5% / BEST TWIN 16.7% / 우리 상권이 3.2%p 낮음"
"한국폴리텍대학서울정수캠퍼스",3110090,"편의점","방배역 3번",90.11889460154242,"20대",0.1197425075330243,0.1508709513418472,-3.1128443808822888,"우리 상권이 낮음","20대 유동 비중: 우리 상권 12.0% / BEST TWIN 15.1% / 우리 상권이 3.1%p 낮음"
"한국폴리텍대학서울정수캠퍼스",3110090,"편의점","방배역 3번",90.11889460154242,"30대",0.15781187252500592,0.1691886260876729,-1.1376753562666986,"우리 상권이 낮음","30대 유동 비중: 우리 상권 15.8% / BEST TWIN 16.9% / 우리 상권이 1.1%p 낮음"
"한국폴리텍대학서울정수캠퍼스",3110090,"편의점","방배역 3번",90.11889460154242,"40대",0.1908361723460218,0.16928401935182444,2.1552152994197353,"우리 상권이 높음","40대 유동 비중: 우리 상권 19.1% / BEST TWIN 16.9% / 우리 상권이 2.2%p 높음"
"한국폴리텍대학서울정수캠퍼스",3110090,"편의점","방배역 3번",90.11889460154242,"50대",0.1675815335189662,0.15092406804574973,1.6657465473216475,"우리 상권이 높음","50대 유동 비중: 우리 상권 16.8% / BEST TWIN 15.1% / 우리 상권이 1.7%p 높음"
"한국폴리텍대학서울정수캠퍼스",3110090,"편의점","방배역 3번",90.11889460154242,"60대 이상",0.2293257378108619,0.19255455573297256,3.6771182077889346,"우리 상권이 높음","60대 이상 유동 비중: 우리 상권 22.9% / BEST TWIN 19.3% / 우리 상권이 3.7%p 높음"
"한국폴리텍대학서울정수캠퍼스",3110090,"한식음식점","내방역 5번",90.21134593993324,"10대",0.13470217626611988,0.20828095496073595,-7.357877869461607,"우리 상권이 낮음","10대 유동 비중: 우리 상권 13.5% / BEST TWIN 20.8% / 우리 상권이 7.4%p 낮음"
"한국폴리텍대학서울정수캠퍼스",3110090,"한식음식점","내방역 5번",90.21134593993324,"20대",0.1197425075330243,0.11048987585229912,0.9252631680725182,"우리 상권이 높음","20대 유동 비중: 우리 상권 12.0% / BEST TWIN 11.0% / 우리 상권이 0.9%p 높음"
"한국폴리텍대학서울정수캠퍼스",3110090,"한식음식점","내방역 5번",90.21134593993324,"30대",0.15781187252500592,0.1576996646030903,0.011220792191563023,"차이 없음","30대 유동 비중: 우리 상권 15.8% / BEST TWIN 15.8% / 차이 없음"
"한국폴리텍대학서울정수캠퍼스",3110090,"한식음식점","내방역 5번",90.21134593993324,"40대",0.1908361723460218,0.1963378093830485,-0.5501637037026719,"우리 상권이 낮음","40대 유동 비중: 우리 상권 19.1% / BEST TWIN 19.6% / 우리 상권이 0.6%p 낮음"
"한국폴리텍대학서울정수캠퍼스",3110090,"한식음식점","내방역 5번",90.21134593993324,"50대",0.1675815335189662,0.1451428811874418,2.2438652331524396,"우리 상권이 높음","50대 유동 비중: 우리 상권 16.8% / BEST TWIN 14.5% / 우리 상권이 2.2%p 높음"
"한국폴리텍대학서울정수캠퍼스",3110090,"한식음식점","내방역 5번",90.21134593993324,"60대 이상",0.2293257378108619,0.18204706076241872,4.727867704844319,"우리 상권이 높음","60대 이상 유동 비중: 우리 상권 22.9% / BEST TWIN 18.2% / 우리 상권이 4.7%p 높음"
"한국폴리텍대학서울정수캠퍼스",3110090,"호프-간이주점","봉은사역 4번",86.20991983967936,"10대",0.13470217626611988,0.16349034071415375,-2.8788164448033866,"우리 상권이 낮음","10대 유동 비중: 우리 상권 13.5% / BEST TWIN 16.3% / 우리 상권이 2.9%p 낮음"
"한국폴리텍대학서울정수캠퍼스",3110090,"호프-간이주점","봉은사역 4번",86.20991983967936,"20대",0.1197425075330243,0.10595029162597978,1.3792215907044518,"우리 상권이 높음","20대 유동 비중: 우리 상권 12.0% / BEST TWIN 10.6% / 우리 상권이 1.4%p 높음"
"한국폴리텍대학서울정수캠퍼스",3110090,"호프-간이주점","봉은사역 4번",86.20991983967936,"30대",0.15781187252500592,0.16682226650128,-0.9010393976274067,"우리 상권이 낮음","30대 유동 비중: 우리 상권 15.8% / BEST TWIN 16.7% / 우리 상권이 0.9%p 낮음"
"한국폴리텍대학서울정수캠퍼스",3110090,"호프-간이주점","봉은사역 4번",86.20991983967936,"40대",0.1908361723460218,0.19524755218917422,-0.441137984315243,"우리 상권이 낮음","40대 유동 비중: 우리 상권 19.1% / BEST TWIN 19.5% / 우리 상권이 0.4%p 낮음"
"한국폴리텍대학서울정수캠퍼스",3110090,"호프-간이주점","봉은사역 4번",86.20991983967936,"50대",0.1675815335189662,0.16882966931461296,-0.12481357956467543,"우리 상권이 낮음","50대 유동 비중: 우리 상권 16.8% / BEST TWIN 16.9% / 우리 상권이 0.1%p 낮음"
"한국폴리텍대학서울정수캠퍼스",3110090,"호프-간이주점","봉은사역 4번",86.20991983967936,"60대 이상",0.2293257378108619,0.19966152912301074,2.966420868785116,"우리 상권이 높음","60대 이상 유동 비중: 우리 상권 22.9% / BEST TWIN 20.0% / 우리 상권이 3.0%p 높음"
"리움미술관",3110091,"커피-음료","국기원",90.20396706586826,"10대",0.05964301262516326,0.09574931540950958,-3.6106302784346322,"우리 상권이 낮음","10대 유동 비중: 우리 상권 6.0% / BEST TWIN 9.6% / 우리 상권이 3.6%p 낮음"
"리움미술관",3110091,"커피-음료","국기원",90.20396706586826,"20대",0.253664199680743,0.3512629916604431,-9.759879197970012,"우리 상권이 낮음","20대 유동 비중: 우리 상권 25.4% / BEST TWIN 35.1% / 우리 상권이 9.8%p 낮음"
"리움미술관",3110091,"커피-음료","국기원",90.20396706586826,"30대",0.24865766942388623,0.24743667537963654,0.12209940442496903,"우리 상권이 높음","30대 유동 비중: 우리 상권 24.9% / BEST TWIN 24.7% / 우리 상권이 0.1%p 높음"
"리움미술관",3110091,"커피-음료","국기원",90.20396706586826,"40대",0.19757654912204325,0.15800037341299478,3.957617570904848,"우리 상권이 높음","40대 유동 비중: 우리 상권 19.8% / BEST TWIN 15.8% / 우리 상권이 4.0%p 높음"
"리움미술관",3110091,"커피-음료","국기원",90.20396706586826,"50대",0.12966187781163838,0.08579941498630819,4.386246282533018,"우리 상권이 높음","50대 유동 비중: 우리 상권 13.0% / BEST TWIN 8.6% / 우리 상권이 4.4%p 높음"
"리움미술관",3110091,"커피-음료","국기원",90.20396706586826,"60대 이상",0.11079669133652591,0.06175317401045556,4.904351732607035,"우리 상권이 높음","60대 이상 유동 비중: 우리 상권 11.1% / BEST TWIN 6.2% / 우리 상권이 4.9%p 높음"
"리움미술관",3110091,"한식음식점","한남IC",90.190489432703,"10대",0.05964301262516326,0.11474036575791123,-5.509735313274797,"우리 상권이 낮음","10대 유동 비중: 우리 상권 6.0% / BEST TWIN 11.5% / 우리 상권이 5.5%p 낮음"
"리움미술관",3110091,"한식음식점","한남IC",90.190489432703,"20대",0.253664199680743,0.19319074008981338,6.0473459590929615,"우리 상권이 높음","20대 유동 비중: 우리 상권 25.4% / BEST TWIN 19.3% / 우리 상권이 6.0%p 높음"
"리움미술관",3110091,"한식음식점","한남IC",90.190489432703,"30대",0.24865766942388623,0.21778922436590245,3.086844505798378,"우리 상권이 높음","30대 유동 비중: 우리 상권 24.9% / BEST TWIN 21.8% / 우리 상권이 3.1%p 높음"
"리움미술관",3110091,"한식음식점","한남IC",90.190489432703,"40대",0.19757654912204325,0.21875831529291184,-2.118176617086859,"우리 상권이 낮음","40대 유동 비중: 우리 상권 19.8% / BEST TWIN 21.9% / 우리 상권이 2.1%p 낮음"
"리움미술관",3110091,"한식음식점","한남IC",90.190489432703,"50대",0.12966187781163838,0.1371247236448331,-0.7462845833194731,"우리 상권이 낮음","50대 유동 비중: 우리 상권 13.0% / BEST TWIN 13.7% / 우리 상권이 0.7%p 낮음"
"리움미술관",3110091,"한식음식점","한남IC",90.190489432703,"60대 이상",0.11079669133652591,0.118396630848628,-0.7599939512102096,"우리 상권이 낮음","60대 이상 유동 비중: 우리 상권 11.1% / BEST TWIN 11.8% / 우리 상권이 0.8%p 낮음"
"NH농협은행 보광동지점",3110092,"한식음식점","도봉우체국",87.20105672969967,"10대",0.09350383735293522,0.16634000159238635,-7.283616423945113,"우리 상권이 낮음","10대 유동 비중: 우리 상권 9.4% / BEST TWIN 16.6% / 우리 상권이 7.3%p 낮음"
"NH농협은행 보광동지점",3110092,"한식음식점","도봉우체국",87.20105672969967,"20대",0.11994512281554381,0.11052177757750602,0.9423345238037797,"우리 상권이 높음","20대 유동 비중: 우리 상권 12.0% / BEST TWIN 11.1% / 우리 상권이 0.9%p 높음"
"NH농협은행 보광동지점",3110092,"한식음식점","도봉우체국",87.20105672969967,"30대",0.15638478828746735,0.13683003308436767,1.9554755203099683,"우리 상권이 높음","30대 유동 비중: 우리 상권 15.6% / BEST TWIN 13.7% / 우리 상권이 2.0%p 높음"
"NH농협은행 보광동지점",3110092,"한식음식점","도봉우체국",87.20105672969967,"40대",0.19441406961909968,0.15773264510620708,3.6681424512892606,"우리 상권이 높음","40대 유동 비중: 우리 상권 19.4% / BEST TWIN 15.8% / 우리 상권이 3.7%p 높음"
"NH농협은행 보광동지점",3110092,"한식음식점","도봉우체국",87.20105672969967,"50대",0.1792519693011765,0.15561172199644593,2.3640247304730577,"우리 상권이 높음","50대 유동 비중: 우리 상권 17.9% / BEST TWIN 15.6% / 우리 상권이 2.4%p 높음"
"NH농협은행 보광동지점",3110092,"한식음식점","도봉우체국",87.20105672969967,"60대 이상",0.2564951501528866,0.272962126615044,-1.646697646215739,"우리 상권이 낮음","60대 이상 유동 비중: 우리 상권 25.6% / BEST TWIN 27.3% / 우리 상권이 1.6%p 낮음"
"NH농협은행 보광동지점",3110092,"호프-간이주점","연신내우체국",88.30160320641282,"10대",0.09350383735293522,0.17451654800846642,-8.10127106555312,"우리 상권이 낮음","10대 유동 비중: 우리 상권 9.4% / BEST TWIN 17.5% / 우리 상권이 8.1%p 낮음"
"NH농협은행 보광동지점",3110092,"호프-간이주점","연신내우체국",88.30160320641282,"20대",0.11994512281554381,0.11275736001539349,0.7187762800150321,"우리 상권이 높음","20대 유동 비중: 우리 상권 12.0% / BEST TWIN 11.3% / 우리 상권이 0.7%p 높음"
"NH농협은행 보광동지점",3110092,"호프-간이주점","연신내우체국",88.30160320641282,"30대",0.15638478828746735,0.1218780065422359,3.4506781745231447,"우리 상권이 높음","30대 유동 비중: 우리 상권 15.6% / BEST TWIN 12.2% / 우리 상권이 3.5%p 높음"
"NH농협은행 보광동지점",3110092,"호프-간이주점","연신내우체국",88.30160320641282,"40대",0.19441406961909968,0.13876755820665768,5.564651141244201,"우리 상권이 높음","40대 유동 비중: 우리 상권 19.4% / BEST TWIN 13.9% / 우리 상권이 5.6%p 높음"
"NH농협은행 보광동지점",3110092,"호프-간이주점","연신내우체국",88.30160320641282,"50대",0.1792519693011765,0.16825572445641718,1.0996244844759335,"우리 상권이 높음","50대 유동 비중: 우리 상권 17.9% / BEST TWIN 16.8% / 우리 상권이 1.1%p 높음"
"NH농협은행 보광동지점",3110092,"호프-간이주점","연신내우체국",88.30160320641282,"60대 이상",0.2564951501528866,0.2838199923032519,-2.7324842150365294,"우리 상권이 낮음","60대 이상 유동 비중: 우리 상권 25.6% / BEST TWIN 28.4% / 우리 상권이 2.7%p 낮음"
"우사단길",3110093,"커피-음료",,,"10대",0.05916306663319002,,,"비교 불가","적합한 비교 상권 없음"
"우사단길",3110093,"커피-음료",,,"20대",0.17164631752597245,,,"비교 불가","적합한 비교 상권 없음"
"우사단길",3110093,"커피-음료",,,"30대",0.2473285551463007,,,"비교 불가","적합한 비교 상권 없음"
"우사단길",3110093,"커피-음료",,,"40대",0.21221604169740393,,,"비교 불가","적합한 비교 상권 없음"
