"area","area_code","category","twin_code","twin_name","similarity","age_group","area_share","twin_share","difference_pp","direction","comparison_text"
"금북초등학교","3110106","한식음식점","3110858","신대방역 1번",88.38987764182424,"60대 이상",0.24239577514852995,0.21649075109214616,2.5905024056383787,"우리 상권이 높음","60대 이상 유동 비중: 우리 상권 24.2% / BEST TWIN 21.6% / 우리 상권이 2.6%p 높음"
"금호사거리","3110107","분식전문점","3110487","불광역 8번",88.06524547803618,"10대",0.1720455208637292,0.12057871991115189,5.146680095257731,"우리 상권이 높음","10대 유동 비중: 우리 상권 17.2% / BEST TWIN 12.1% / 우리 상권이 5.1%p 높음"
"금호사거리","3110107","분식전문점","3110487","불광역 8번",88.06524547803618,"20대",0.06812080536912751,0.1335920712716386,-6.54712659025111,"우리 상권이 낮음","20대 유동 비중: 우리 상권 6.8% / BEST TWIN 13.4% / 우리 상권이 6.5%p 낮음"
"금호사거리","3110107","분식전문점","3110487","불광역 8번",88.06524547803618,"30대",0.16715786402100963,0.17505854800936768,-0.7900683988358054,"우리 상권이 낮음","30대 유동 비중: 우리 상권 16.7% / BEST TWIN 17.5% / 우리 상권이 0.8%p 낮음"
"금호사거리","3110107","분식전문점","3110487","불광역 8번",88.06524547803618,"40대",0.18926174496644296,0.13968830729858278,4.9573437667860185,"우리 상권이 높음","40대 유동 비중: 우리 상권 18.9% / BEST TWIN 14.0% / 우리 상권이 5.0%p 높음"
"금호사거리","3110107","분식전문점","3110487","불광역 8번",88.06524547803618,"50대",0.15615698861978405,0.1529310219947367,0.3225966625047344,"우리 상권이 높음","50대 유동 비중: 우리 상권 15.6% / BEST TWIN 15.3% / 우리 상권이 0.3%p 높음"
"금호사거리","3110107","분식전문점","3110487","불광역 8번",88.06524547803618,"60대 이상",0.2472424861394806,0.2781513315145223,-3.090884537504171,"우리 상권이 낮음","60대 이상 유동 비중: 우리 상권 24.7% / BEST TWIN 27.8% / 우리 상권이 3.1%p 낮음"
"금호사거리","3110107","커피-음료","3110306","미아초등학교",89.26833832335329,"10대",0.1720455208637292,0.2611263539497317,-8.90808330860025,"우리 상권이 낮음","10대 유동 비중: 우리 상권 17.2% / BEST TWIN 26.1% / 우리 상권이 8.9%p 낮음"
"금호사거리","3110107","커피-음료","3110306","미아초등학교",89.26833832335329,"20대",0.06812080536912751,0.1087953015327317,-4.067449616360419,"우리 상권이 낮음","20대 유동 비중: 우리 상권 6.8% / BEST TWIN 10.9% / 우리 상권이 4.1%p 낮음"
"금호사거리","3110107","커피-음료","3110306","미아초등학교",89.26833832335329,"30대",0.16715786402100963,0.108128656903904,5.902920711710563,"우리 상권이 높음","30대 유동 비중: 우리 상권 16.7% / BEST TWIN 10.8% / 우리 상권이 5.9%p 높음"
"금호사거리","3110107","커피-음료","3110306","미아초등학교",89.26833832335329,"40대",0.18926174496644296,0.17196676693883398,1.7294978027608987,"우리 상권이 높음","40대 유동 비중: 우리 상권 18.9% / BEST TWIN 17.2% / 우리 상권이 1.7%p 높음"
"금호사거리","3110107","커피-음료","3110306","미아초등학교",89.26833832335329,"50대",0.15615698861978405,0.16395050301367448,-0.7793514393890422,"우리 상권이 낮음","50대 유동 비중: 우리 상권 15.6% / BEST TWIN 16.4% / 우리 상권이 0.8%p 낮음"
"금호사거리","3110107","커피-음료","3110306","미아초등학교",89.26833832335329,"60대 이상",0.2472424861394806,0.18603792712086653,6.1204559018614075,"우리 상권이 높음","60대 이상 유동 비중: 우리 상권 24.7% / BEST TWIN 18.6% / 우리 상권이 6.1%p 높음"
"금호사거리","3110107","한식음식점","3110275","하나은행 망우동지점",90.05839822024471,"10대",0.1720455208637292,0.1157166831793275,5.632883768440171,"우리 상권이 높음","10대 유동 비중: 우리 상권 17.2% / BEST TWIN 11.6% / 우리 상권이 5.6%p 높음"
"금호사거리","3110107","한식음식점","3110275","하나은행 망우동지점",90.05839822024471,"20대",0.06812080536912751,0.09764644034211538,-2.9525634972987866,"우리 상권이 낮음","20대 유동 비중: 우리 상권 6.8% / BEST TWIN 9.8% / 우리 상권이 3.0%p 낮음"
"금호사거리","3110107","한식음식점","3110275","하나은행 망우동지점",90.05839822024471,"30대",0.16715786402100963,0.13503649635036497,3.2121367670644663,"우리 상권이 높음","30대 유동 비중: 우리 상권 16.7% / BEST TWIN 13.5% / 우리 상권이 3.2%p 높음"
"금호사거리","3110107","한식음식점","3110275","하나은행 망우동지점",90.05839822024471,"40대",0.18926174496644296,0.15796146147158138,3.130028349486158,"우리 상권이 높음","40대 유동 비중: 우리 상권 18.9% / BEST TWIN 15.8% / 우리 상권이 3.1%p 높음"
"금호사거리","3110107","한식음식점","3110275","하나은행 망우동지점",90.05839822024471,"50대",0.15615698861978405,0.179820854479649,-2.3663865859864934,"우리 상권이 낮음","50대 유동 비중: 우리 상권 15.6% / BEST TWIN 18.0% / 우리 상권이 2.4%p 낮음"
"금호사거리","3110107","한식음식점","3110275","하나은행 망우동지점",90.05839822024471,"60대 이상",0.2472424861394806,0.31381604221849285,-6.657355607901224,"우리 상권이 낮음","60대 이상 유동 비중: 우리 상권 24.7% / BEST TWIN 31.4% / 우리 상권이 6.7%p 낮음"
"금호사거리","3110107","호프-간이주점","3110306","미아초등학교",89.60420841683366,"10대",0.1720455208637292,0.2611263539497317,-8.90808330860025,"우리 상권이 낮음","10대 유동 비중: 우리 상권 17.2% / BEST TWIN 26.1% / 우리 상권이 8.9%p 낮음"
"금호사거리","3110107","호프-간이주점","3110306","미아초등학교",89.60420841683366,"20대",0.06812080536912751,0.1087953015327317,-4.067449616360419,"우리 상권이 낮음","20대 유동 비중: 우리 상권 6.8% / BEST TWIN 10.9% / 우리 상권이 4.1%p 낮음"
"금호사거리","3110107","호프-간이주점","3110306","미아초등학교",89.60420841683366,"30대",0.16715786402100963,0.108128656903904,5.902920711710563,"우리 상권이 높음","30대 유동 비중: 우리 상권 16.7% / BEST TWIN 10.8% / 우리 상권이 5.9%p 높음"
"금호사거리","3110107","호프-간이주점","3110306","미아초등학교",89.60420841683366,"40대",0.18926174496644296,0.17196676693883398,1.7294978027608987,"우리 상권이 높음","40대 유동 비중: 우리 상권 18.9% / BEST TWIN 17.2% / 우리 상권이 1.7%p 높음"
"금호사거리","3110107","호프-간이주점","3110306","미아초등학교",89.60420841683366,"50대",0.15615698861978405,0.16395050301367448,-0.7793514393890422,"우리 상권이 낮음","50대 유동 비중: 우리 상권 15.6% / BEST TWIN 16.4% / 우리 상권이 0.8%p 낮음"
"금호사거리","3110107","호프-간이주점","3110306","미아초등학교",89.60420841683366,"60대 이상",0.2472424861394806,0.18603792712086653,6.1204559018614075,"우리 상권이 높음","60대 이상 유동 비중: 우리 상권 24.7% / BEST TWIN 18.6% / 우리 상권이 6.1%p 높음"
"성동구립금호도서관","3110108","한식음식점","3111054","암사역 4번(삼성광나루아파트)",88.26473859844272,"10대",0.15108607545582337,0.16429032186311365,-1.3204246407290288,"우리 상권이 낮음","10대 유동 비중: 우리 상권 15.1% / BEST TWIN 16.4% / 우리 상권이 1.3%p 낮음"
"성동구립금호도서관","3110108","한식음식점","3111054","암사역 4번(삼성광나루아파트)",88.26473859844272,"20대",0.0811914509393501,0.11131748114865316,-3.012603020930306,"우리 상권이 낮음","20대 유동 비중: 우리 상권 8.1% / BEST TWIN 11.1% / 우리 상권이 3.0%p 낮음"
"성동구립금호도서관","3110108","한식음식점","3111054","암사역 4번(삼성광나루아파트)",88.26473859844272,"30대",0.18230882096428314,0.1661365304624419,1.617229050184124,"우리 상권이 높음","30대 유동 비중: 우리 상권 18.2% / BEST TWIN 16.6% / 우리 상권이 1.6%p 높음"
"성동구립금호도서관","3110108","한식음식점","3111054","암사역 4번(삼성광나루아파트)",88.26473859844272,"40대",0.19733021413693683,0.16718753475543296,3.014267938150386,"우리 상권이 높음","40대 유동 비중: 우리 상권 19.7% / BEST TWIN 16.7% / 우리 상권이 3.0%p 높음"
"성동구립금호도서관","3110108","한식음식점","3111054","암사역 4번(삼성광나루아파트)",88.26473859844272,"50대",0.13523358061173188,0.16127076984674243,-2.6037189235010554,"우리 상권이 낮음","50대 유동 비중: 우리 상권 13.5% / BEST TWIN 16.1% / 우리 상권이 2.6%p 낮음"
"성동구립금호도서관","3110108","한식음식점","3111054","암사역 4번(삼성광나루아파트)",88.26473859844272,"60대 이상",0.2528498578918747,0.22980848366216608,2.3041374229708618,"우리 상권이 높음","60대 이상 유동 비중: 우리 상권 25.3% / BEST TWIN 23.0% / 우리 상권이 2.3%p 높음"
"금호삼성래미안아파트","3110109","커피-음료","3110891","구암초등학교",90.9244011976048,"10대",0.21246810363490856,0.2455148943321709,-3.304679069726235,"우리 상권이 낮음","10대 유동 비중: 우리 상권 21.2% / BEST TWIN 24.6% / 우리 상권이 3.3%p 낮음"
"금호삼성래미안아파트","3110109","커피-음료","3110891","구암초등학교",90.9244011976048,"20대",0.077220218099378,0.10142080864949651,-2.4200590550118513,"우리 상권이 낮음","20대 유동 비중: 우리 상권 7.7% / BEST TWIN 10.1% / 우리 상권이 2.4%p 낮음"
"금호삼성래미안아파트","3110109","커피-음료","3110891","구암초등학교",90.9244011976048,"30대",0.14375682624781985,0.15062742461801326,-0.6870598370193409,"우리 상권이 낮음","30대 유동 비중: 우리 상권 14.4% / BEST TWIN 15.1% / 우리 상권이 0.7%p 낮음"
"금호삼성래미안아파트","3110109","커피-음료","3110891","구암초등학교",90.9244011976048,"40대",0.20975341586049034,0.17786017394227133,3.1893241918219015,"우리 상권이 높음","40대 유동 비중: 우리 상권 21.0% / BEST TWIN 17.8% / 우리 상권이 3.2%p 높음"
"금호삼성래미안아파트","3110109","커피-음료","3110891","구암초등학교",90.9244011976048,"50대",0.14803562176323348,0.14110751649090375,0.6928105272329732,"우리 상권이 높음","50대 유동 비중: 우리 상권 14.8% / BEST TWIN 14.1% / 우리 상권이 0.7%p 높음"
"금호삼성래미안아파트","3110109","커피-음료","3110891","구암초등학교",90.9244011976048,"60대 이상",0.20876338187824284,0.1834656807136955,2.5297701164547326,"우리 상권이 높음","60대 이상 유동 비중: 우리 상권 20.9% / BEST TWIN 18.3% / 우리 상권이 2.5%p 높음"
"금호삼성래미안아파트","3110109","한식음식점","3110577","용강동주민센터",88.44549499443826,"10대",0.21246810363490856,0.27029008480621386,-5.7821981171305294,"우리 상권이 낮음","10대 유동 비중: 우리 상권 21.2% / BEST TWIN 27.0% / 우리 상권이 5.8%p 낮음"
"금호삼성래미안아파트","3110109","한식음식점","3110577","용강동주민센터",88.44549499443826,"20대",0.077220218099378,0.10088174684948878,-2.366152875011078,"우리 상권이 낮음","20대 유동 비중: 우리 상권 7.7% / BEST TWIN 10.1% / 우리 상권이 2.4%p 낮음"
"금호삼성래미안아파트","3110109","한식음식점","3110577","용강동주민센터",88.44549499443826,"30대",0.14375682624781985,0.14090116509471348,0.285566115310637,"우리 상권이 높음","30대 유동 비중: 우리 상권 14.4% / BEST TWIN 14.1% / 우리 상권이 0.3%p 높음"
"금호삼성래미안아파트","3110109","한식음식점","3110577","용강동주민센터",88.44549499443826,"40대",0.20975341586049034,0.1826543552350004,2.7099060625489946,"우리 상권이 높음","40대 유동 비중: 우리 상권 21.0% / BEST TWIN 18.3% / 우리 상권이 2.7%p 높음"
"금호삼성래미안아파트","3110109","한식음식점","3110577","용강동주민센터",88.44549499443826,"50대",0.14803562176323348,0.1330070539747959,1.5028567788437586,"우리 상권이 높음","50대 유동 비중: 우리 상권 14.8% / BEST TWIN 13.3% / 우리 상권이 1.5%p 높음"
"금호삼성래미안아파트","3110109","한식음식점","3110577","용강동주민센터",88.44549499443826,"60대 이상",0.20876338187824284,0.17226163113259887,3.6501750745643964,"우리 상권이 높음","60대 이상 유동 비중: 우리 상권 20.9% / BEST TWIN 17.2% / 우리 상권이 3.7%p 높음"
"금호삼성래미안아파트","3110109","호프-간이주점","3110306","미아초등학교",88.84018036072145,"10대",0.21246810363490856,0.2611263539497317,-4.8658250314823155,"우리 상권이 낮음","10대 유동 비중: 우리 상권 21.2% / BEST TWIN 26.1% / 우리 상권이 4.9%p 낮음"
"금호삼성래미안아파트","3110109","호프-간이주점","3110306","미아초등학교",88.84018036072145,"20대",0.077220218099378,0.1087953015327317,-3.1575083433353703,"우리 상권이 낮음","20대 유동 비중: 우리 상권 7.7% / BEST TWIN 10.9% / 우리 상권이 3.2%p 낮음"
"금호삼성래미안아파트","3110109","호프-간이주점","3110306","미아초등학교",88.84018036072145,"30대",0.14375682624781985,0.108128656903904,3.5628169343915856,"우리 상권이 높음","30대 유동 비중: 우리 상권 14.4% / BEST TWIN 10.8% / 우리 상권이 3.6%p 높음"
"금호삼성래미안아파트","3110109","호프-간이주점","3110306","미아초등학교",88.84018036072145,"40대",0.20975341586049034,0.17196676693883398,3.778664892165637,"우리 상권이 높음","40대 유동 비중: 우리 상권 21.0% / BEST TWIN 17.2% / 우리 상권이 3.8%p 높음"
"금호삼성래미안아파트","3110109","호프-간이주점","3110306","미아초등학교",88.84018036072145,"50대",0.14803562176323348,0.16395050301367448,-1.5914881250440993,"우리 상권이 낮음","50대 유동 비중: 우리 상권 14.8% / BEST TWIN 16.4% / 우리 상권이 1.6%p 낮음"
"금호삼성래미안아파트","3110109","호프-간이주점","3110306","미아초등학교",88.84018036072145,"60대 이상",0.20876338187824284,0.18603792712086653,2.2725454757376307,"우리 상권이 높음","60대 이상 유동 비중: 우리 상권 20.9% / BEST TWIN 18.6% / 우리 상권이 2.3%p 높음"
"상왕십리역 6번","3110110","한식음식점",,,,"10대",0.11026460355246293,,,"비교 불가","적합한 비교 상권 없음"
"상왕십리역 6번","3110110","한식음식점",,,,"20대",0.16397271561984986,,,"비교 불가","적합한 비교 상권 없음"
"상왕십리역 6번","3110110","한식음식점",,,,"30대",0.20379326130745284,,,"비교 불가","적합한 비교 상권 없음"
"상왕십리역 6번","3110110","한식음식점",,,,"40대",0.16516938289690533,,,"비교 불가","적합한 비교 상권 없음"
"상왕십리역 6번","3110110","한식음식점",,,,"50대",0.1414200695843252,,,"비교 불가","적합한 비교 상권 없음"
"상왕십리역 6번","3110110","한식음식점",,,,"60대 이상",0.2153817982054569,,,"비교 불가","적합한 비교 상권 없음"
"행당역 2번","3110112","분식전문점","3110529","홍제3동주민센터",85.0452196382429,"10대",0.1822256348863681,0.12995981902416154,5.226581586220655,"우리 상권이 높음","10대 유동 비중: 우리 상권 18.2% / BEST TWIN 13.0% / 우리 상권이 5.2%p 높음"
"행당역 2번","3110112","분식전문점","3110529","홍제3동주민센터",85.0452196382429,"20대",0.17125740864308986,0.13174607069836886,3.9511337944721,"우리 상권이 높음","20대 유동 비중: 우리 상권 17.1% / BEST TWIN 13.2% / 우리 상권이 4.0%p 높음"
"행당역 2번","3110112","분식전문점","3110529","홍제3동주민센터",85.0452196382429,"30대",0.15568944538210935,0.14412454940090177,1.156489598120758,"우리 상권이 높음","30대 유동 비중: 우리 상권 15.6% / BEST TWIN 14.4% / 우리 상권이 1.2%p 높음"
"행당역 2번","3110112","분식전문점","3110529","홍제3동주민센터",85.0452196382429,"40대",0.16387084429092907,0.1453076343854093,1.8563209905519766,"우리 상권이 높음","40대 유동 비중: 우리 상권 16.4% / BEST TWIN 14.5% / 우리 상권이 1.9%p 높음"
"행당역 2번","3110112","분식전문점","3110529","홍제3동주민센터",85.0452196382429,"50대",0.1442661518232131,0.1700490928605471,-2.5782941037334,"우리 상권이 낮음","50대 유동 비중: 우리 상권 14.4% / BEST TWIN 17.0% / 우리 상권이 2.6%p 낮음"
"행당역 2번","3110112","분식전문점","3110529","홍제3동주민센터",85.0452196382429,"60대 이상",0.18268928837775247,0.27881283363061143,-9.612354525285896,"우리 상권이 낮음","60대 이상 유동 비중: 우리 상권 18.3% / BEST TWIN 27.9% / 우리 상권이 9.6%p 낮음"
"행당역 2번","3110112","커피-음료","3110273","장스여성병원",89.35254491017965,"10대",0.1822256348863681,0.14480639440717094,3.7419240479197144,"우리 상권이 높음","10대 유동 비중: 우리 상권 18.2% / BEST TWIN 14.5% / 우리 상권이 3.7%p 높음"
"행당역 2번","3110112","커피-음료","3110273","장스여성병원",89.35254491017965,"20대",0.17125740864308986,0.1054078057083975,6.584960293469236,"우리 상권이 높음","20대 유동 비중: 우리 상권 17.1% / BEST TWIN 10.5% / 우리 상권이 6.6%p 높음"
"행당역 2번","3110112","커피-음료","3110273","장스여성병원",89.35254491017965,"30대",0.15568944538210935,0.15716880107712058,-0.14793556950112308,"우리 상권이 낮음","30대 유동 비중: 우리 상권 15.6% / BEST TWIN 15.7% / 우리 상권이 0.1%p 낮음"
"행당역 2번","3110112","커피-음료","3110273","장스여성병원",89.35254491017965,"40대",0.16387084429092907,0.14438795697210702,1.9482887318822057,"우리 상권이 높음","40대 유동 비중: 우리 상권 16.4% / BEST TWIN 14.4% / 우리 상권이 1.9%p 높음"
"행당역 2번","3110112","커피-음료","3110273","장스여성병원",89.35254491017965,"50대",0.1442661518232131,0.15586082827840037,-1.1594676455187276,"우리 상권이 낮음","50대 유동 비중: 우리 상권 14.4% / BEST TWIN 15.6% / 우리 상권이 1.2%p 낮음"
"행당역 2번","3110112","커피-음료","3110273","장스여성병원",89.35254491017965,"60대 이상",0.18268928837775247,0.29236963681338546,-10.968034843563299,"우리 상권이 낮음","60대 이상 유동 비중: 우리 상권 18.3% / BEST TWIN 29.2% / 우리 상권이 11.0%p 낮음"
"행당역 2번","3110112","한식음식점","3110463","응암3동주민센터",86.29032258064517,"10대",0.1822256348863681,0.10254442202890376,7.968121285746433,"우리 상권이 높음","10대 유동 비중: 우리 상권 18.2% / BEST TWIN 10.3% / 우리 상권이 8.0%p 높음"
"행당역 2번","3110112","한식음식점","3110463","응암3동주민센터",86.29032258064517,"20대",0.17125740864308986,0.13144818458156204,3.9809224061527813,"우리 상권이 높음","20대 유동 비중: 우리 상권 17.1% / BEST TWIN 13.1% / 우리 상권이 4.0%p 높음"
"행당역 2번","3110112","한식음식점","3110463","응암3동주민센터",86.29032258064517,"30대",0.15568944538210935,0.15829769369190363,-0.2608248309794281,"우리 상권이 낮음","30대 유동 비중: 우리 상권 15.6% / BEST TWIN 15.8% / 우리 상권이 0.3%p 낮음"
"행당역 2번","3110112","한식음식점","3110463","응암3동주민센터",86.29032258064517,"40대",0.16387084429092907,0.16598752385545876,-0.21166795645296832,"우리 상권이 낮음","40대 유동 비중: 우리 상권 16.4% / BEST TWIN 16.6% / 우리 상권이 0.2%p 낮음"
"행당역 2번","3110112","한식음식점","3110463","응암3동주민센터",86.29032258064517,"50대",0.1442661518232131,0.15646617131704565,-1.2200019493832563,"우리 상권이 낮음","50대 유동 비중: 우리 상권 14.4% / BEST TWIN 15.6% / 우리 상권이 1.2%p 낮음"
"행당역 2번","3110112","한식음식점","3110463","응암3동주민센터",86.29032258064517,"60대 이상",0.18268928837775247,0.2852592092886867,-10.256992091093423,"우리 상권이 낮음","60대 이상 유동 비중: 우리 상권 18.3% / BEST TWIN 28.5% / 우리 상권이 10.3%p 낮음"
"행당역 2번","3110112","호프-간이주점","3110370","도봉세무서",88.71492985971945,"10대",0.1822256348863681,0.11621818104633083,6.600745384003726,"우리 상권이 높음","10대 유동 비중: 우리 상권 18.2% / BEST TWIN 11.6% / 우리 상권이 6.6%p 높음"
"행당역 2번","3110112","호프-간이주점","3110370","도봉세무서",88.71492985971945,"20대",0.17125740864308986,0.107340447548143,6.391696109494687,"우리 상권이 높음","20대 유동 비중: 우리 상권 17.1% / BEST TWIN 10.7% / 우리 상권이 6.4%p 높음"
"행당역 2번","3110112","호프-간이주점","3110370","도봉세무서",88.71492985971945,"30대",0.15568944538210935,0.11357024977580141,4.211919560630795,"우리 상권이 높음","30대 유동 비중: 우리 상권 15.6% / BEST TWIN 11.4% / 우리 상권이 4.2%p 높음"
"행당역 2번","3110112","호프-간이주점","3110370","도봉세무서",88.71492985971945,"40대",0.16387084429092907,0.15226719165397534,1.1603652636953732,"우리 상권이 높음","40대 유동 비중: 우리 상권 16.4% / BEST TWIN 15.2% / 우리 상권이 1.2%p 높음"
"행당역 2번","3110112","호프-간이주점","3110370","도봉세무서",88.71492985971945,"50대",0.1442661518232131,0.17939707825459408,-3.5130926431380995,"우리 상권이 낮음","50대 유동 비중: 우리 상권 14.4% / BEST TWIN 17.9% / 우리 상권이 3.5%p 낮음"
"행당역 2번","3110112","호프-간이주점","3110370","도봉세무서",88.71492985971945,"60대 이상",0.18268928837775247,0.3312068517211553,-14.851756334340285,"우리 상권이 낮음","60대 이상 유동 비중: 우리 상권 18.3% / BEST TWIN 33.1% / 우리 상권이 14.9%p 낮음"
"응봉산","3110113","분식전문점",,,,"10대",0.27438937376205125,,,"비교 불가","적합한 비교 상권 없음"
"응봉산","3110113","분식전문점",,,,"20대",0.08607275570954798,,,"비교 불가","적합한 비교 상권 없음"
"응봉산","3110113","분식전문점",,,,"30대",0.12215378819446426,,,"비교 불가","적합한 비교 상권 없음"
"응봉산","3110113","분식전문점",,,,"40대",0.1610603405464955,,,"비교 불가","적합한 비교 상권 없음"
"응봉산","3110113","분식전문점",,,,"50대",0.1553978845703783,,,"비교 불가","적합한 비교 상권 없음"
"응봉산","3110113","분식전문점",,,,"60대 이상",0.20091444097517538,,,"비교 불가","적합한 비교 상권 없음"
"응봉산","3110113","한식음식점","3110168","대원고등학교",86.08870967741935,"10대",0.27438937376205125,0.23264043927982317,4.174893448222808,"우리 상권이 높음","10대 유동 비중: 우리 상권 27.4% / BEST TWIN 23.3% / 우리 상권이 4.2%p 높음"
"응봉산","3110113","한식음식점","3110168","대원고등학교",86.08870967741935,"20대",0.08607275570954798,0.1158404953706608,-2.9767739661112818,"우리 상권이 낮음","20대 유동 비중: 우리 상권 8.6% / BEST TWIN 11.6% / 우리 상권이 3.0%p 낮음"
"응봉산","3110113","한식음식점","3110168","대원고등학교",86.08870967741935,"30대",0.12215378819446426,0.14097066670602865,-1.8816878511564383,"우리 상권이 낮음","30대 유동 비중: 우리 상권 12.2% / BEST TWIN 14.1% / 우리 상권이 1.9%p 낮음"
"응봉산","3110113","한식음식점","3110168","대원고등학교",86.08870967741935,"40대",0.1610603405464955,0.13411799002911556,2.6942350517379947,"우리 상권이 높음","40대 유동 비중: 우리 상권 16.1% / BEST TWIN 13.4% / 우리 상권이 2.7%p 높음"
"응봉산","3110113","한식음식점","3110168","대원고등학교",86.08870967741935,"50대",0.1553978845703783,0.15169619431047016,0.370169025990813,"우리 상권이 높음","50대 유동 비중: 우리 상권 15.5% / BEST TWIN 15.2% / 우리 상권이 0.4%p 높음"
"응봉산","3110113","한식음식점","3110168","대원고등학교",86.08870967741935,"60대 이상",0.20091444097517538,0.22473605939724492,-2.3821618422069535,"우리 상권이 낮음","60대 이상 유동 비중: 우리 상권 20.1% / BEST TWIN 22.5% / 우리 상권이 2.4%p 낮음"
"왕십리파출소","3110114","한식음식점","3110354","삼각산119안전센터",87.75027808676306,"10대",0.14782845408342604,0.15063665151776132,-0.28081974343352745,"우리 상권이 낮음","10대 유동 비중: 우리 상권 14.8% / BEST TWIN 15.1% / 우리 상권이 0.3%p 낮음"
"왕십리파출소","3110114","한식음식점","3110354","삼각산119안전센터",87.75027808676306,"20대",0.13324224108084393,0.10228823552793714,3.095400555290678,"우리 상권이 높음","20대 유동 비중: 우리 상권 13.3% / BEST TWIN 10.2% / 우리 상권이 3.1%p 높음"
"왕십리파출소","3110114","한식음식점","3110354","삼각산119안전센터",87.75027808676306,"30대",0.14606034817678945,0.10467319438739682,4.1387153789392634,"우리 상권이 높음","30대 유동 비중: 우리 상권 14.6% / BEST TWIN 10.5% / 우리 상권이 4.1%p 높음"
"왕십리파출소","3110114","한식음식점","3110354","삼각산119안전센터",87.75027808676306,"40대",0.15703370501439065,0.15538006969379778,0.16536353205928722,"우리 상권이 높음","40대 유동 비중: 우리 상권 15.7% / BEST TWIN 15.5% / 우리 상권이 0.2%p 높음"
"왕십리파출소","3110114","한식음식점","3110354","삼각산119안전센터",87.75027808676306,"50대",0.18293949589159847,0.17599671405668252,0.6942781834915951,"우리 상권이 높음","50대 유동 비중: 우리 상권 18.3% / BEST TWIN 17.6% / 우리 상권이 0.7%p 높음"
"왕십리파출소","3110114","한식음식점","3110354","삼각산119안전센터",87.75027808676306,"60대 이상",0.2329010415703106,0.3110251348164244,-7.81240932461138,"우리 상권이 낮음","60대 이상 유동 비중: 우리 상권 23.3% / BEST TWIN 31.1% / 우리 상권이 7.8%p 낮음"
"상왕십리역 3번","3110115","분식전문점","3110396","쌍문역1번(쌍리단길)",86.9186046511628,"10대",0.14325208897731811,0.13598158584100478,0.7270503136313333,"우리 상권이 높음","10대 유동 비중: 우리 상권 14.3% / BEST TWIN 13.6% / 우리 상권이 0.7%p 높음"
"상왕십리역 3번","3110115","분식전문점","3110396","쌍문역1번(쌍리단길)",86.9186046511628,"20대",0.16428390282024183,0.14231077679999893,2.19731260202429,"우리 상권이 높음","20대 유동 비중: 우리 상권 16.4% / BEST TWIN 14.2% / 우리 상권이 2.2%p 높음"
"상왕십리역 3번","3110115","분식전문점","3110396","쌍문역1번(쌍리단길)",86.9186046511628,"30대",0.17909204996783676,0.14813823061245743,3.095381935537933,"우리 상권이 높음","30대 유동 비중: 우리 상권 17.9% / BEST TWIN 14.8% / 우리 상권이 3.1%p 높음"
"상왕십리역 3번","3110115","분식전문점","3110396","쌍문역1번(쌍리단길)",86.9186046511628,"40대",0.148495076467944,0.14115177751541388,0.7343298952530108,"우리 상권이 높음","40대 유동 비중: 우리 상권 14.8% / BEST TWIN 14.1% / 우리 상권이 0.7%p 높음"
"상왕십리역 3번","3110115","분식전문점","3110396","쌍문역1번(쌍리단길)",86.9186046511628,"50대",0.15634268697394615,0.16405046583115937,-0.7707778857213216,"우리 상권이 낮음","50대 유동 비중: 우리 상권 15.6% / BEST TWIN 16.4% / 우리 상권이 0.8%p 낮음"
"상왕십리역 3번","3110115","분식전문점","3110396","쌍문역1번(쌍리단길)",86.9186046511628,"60대 이상",0.20853419479271315,0.2683685157911962,-5.983432099848304,"우리 상권이 낮음","60대 이상 유동 비중: 우리 상권 20.9% / BEST TWIN 26.8% / 우리 상권이 6.0%p 낮음"
"상왕십리역 3번","3110115","커피-음료","3110304","보문역 4번",89.15606287425149,"10대",0.14325208897731811,0.12645592216772797,1.6796166809590147,"우리 상권이 높음","10대 유동 비중: 우리 상권 14.3% / BEST TWIN 12.6% / 우리 상권이 1.7%p 높음"
"상왕십리역 3번","3110115","커피-음료","3110304","보문역 4번",89.15606287425149,"20대",0.16428390282024183,0.29364179856985045,-12.935789574960863,"우리 상권이 낮음","20대 유동 비중: 우리 상권 16.4% / BEST TWIN 29.4% / 우리 상권이 12.9%p 낮음"
"상왕십리역 3번","3110115","커피-음료","3110304","보문역 4번",89.15606287425149,"30대",0.17909204996783676,0.15472996653146717,2.4362083436369586,"우리 상권이 높음","30대 유동 비중: 우리 상권 17.9% / BEST TWIN 15.5% / 우리 상권이 2.4%p 높음"
"상왕십리역 3번","3110115","커피-음료","3110304","보문역 4번",89.15606287425149,"40대",0.148495076467944,0.12465747528800769,2.38376011799363,"우리 상권이 높음","40대 유동 비중: 우리 상권 14.8% / BEST TWIN 12.5% / 우리 상권이 2.4%p 높음"
"상왕십리역 3번","3110115","커피-음료","3110304","보문역 4번",89.15606287425149,"50대",0.15634268697394615,0.12681561154367202,2.9527075430274135,"우리 상권이 높음","50대 유동 비중: 우리 상권 15.6% / BEST TWIN 12.7% / 우리 상권이 3.0%p 높음"
"상왕십리역 3번","3110115","커피-음료","3110304","보문역 4번",89.15606287425149,"60대 이상",0.20853419479271315,0.1737002506553315,3.483394413738164,"우리 상권이 높음","60대 이상 유동 비중: 우리 상권 20.9% / BEST TWIN 17.4% / 우리 상권이 3.5%p 높음"
